date,year,quarter,month,region,segment,channel,product_category,product_name,sku,units_sold,unit_price,discount_pct,gross_revenue,cogs,tax_pct,tax_amount,returned_units,net_revenue
2023-05-13,2023,2,5,East,SMB,Partner,Software Subscription,Beta Cloud,SS-2055,1,6658.16,0.0,6658.16,2153.1,0.05,332.91,0,6991.07
2023-05-13,2023,2,5,West,Consumer,Online,Software Subscription,Gamma Suite,SS-5592,1,6221.24,0.0,6221.24,2361.51,0.05,311.06,0,6532.31
2023-05-13,2023,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-7574,2,7736.17,0.0,15472.34,5999.92,0.12,1856.68,0,17329.02
2023-05-13,2023,2,5,South,SMB,Online,Training,Webinar Pack,T-6983,1,3416.93,0.05,3246.08,1765.44,0.12,389.53,0,3635.61
2023-05-13,2023,2,5,South,Enterprise,Online,Software Subscription,Beta Cloud,SS-4450,1,2560.5,0.1,2304.45,1203.96,0.12,276.53,0,2580.98
2023-05-13,2023,2,5,North,Consumer,Online,Training,Bootcamp,T-1764,3,14624.77,0.1,39486.89,24631.91,0.0,0.0,0,39486.89
2023-05-14,2023,2,5,East,Enterprise,Retail,Software Subscription,Alpha SaaS,SS-7116,10,2584.9,0.0,25848.97,14584.55,0.18,4652.81,0,30501.78
2023-05-14,2023,2,5,West,SMB,Online,Hardware,Epsilon Sensor,H-6261,1,21556.8,0.0,21556.8,14448.74,0.0,0.0,0,21556.8
2023-05-14,2023,2,5,East,Consumer,Partner,Software Subscription,Gamma Suite,SS-8686,2,8289.22,0.0,16578.45,7073.41,0.0,0.0,0,16578.45
2023-05-14,2023,2,5,East,SMB,Online,Professional Services,Integration,PS-5173,8,15666.51,0.0,125332.07,69042.99,0.18,22559.77,0,147891.85
2023-05-14,2023,2,5,West,SMB,Online,Software Subscription,Alpha SaaS,SS-2953,1,7309.16,0.15,6212.78,3237.6,0.0,0.0,0,6212.78
2023-05-14,2023,2,5,West,Enterprise,Online,Software Subscription,Beta Cloud,SS-5773,1,8935.86,0.0,8935.86,3050.95,0.12,1072.3,0,10008.16
2023-05-14,2023,2,5,North,Consumer,Partner,Professional Services,Integration,PS-2671,1,33595.96,0.0,33595.96,13435.34,0.18,6047.27,0,39643.23
2023-05-14,2023,2,5,North,Enterprise,Online,Software Subscription,Alpha SaaS,SS-7174,1,8791.27,0.05,8351.71,5345.08,0.05,417.59,0,8769.29
2023-05-15,2023,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-5823,1,5020.42,0.1,4518.38,2257.55,0.12,542.21,1,542.21
2023-05-15,2023,2,5,South,SMB,Online,Software Subscription,Gamma Suite,SS-7185,1,9659.55,0.0,9659.55,3629.93,0.18,1738.72,0,11398.27
2023-05-15,2023,2,5,East,Enterprise,Online,Hardware,Delta Hub,H-3620,11,28909.31,0.0,318002.37,152940.13,0.18,57240.43,0,375242.8
2023-05-15,2023,2,5,West,Consumer,Online,Software Subscription,Beta Cloud,SS-2319,3,10858.22,0.0,32574.67,10134.33,0.12,3908.96,0,36483.63
2023-05-15,2023,2,5,West,Consumer,Online,Software Subscription,Beta Cloud,SS-4577,1,2420.42,0.1,2178.37,1003.99,0.18,392.11,0,2570.48
2023-05-15,2023,2,5,East,SMB,Retail,Software Subscription,Gamma Suite,SS-5860,1,8640.8,0.0,8640.8,4884.63,0.0,0.0,0,8640.8
2023-05-16,2023,2,5,East,Consumer,Online,Software Subscription,Gamma Suite,SS-9819,1,9602.83,0.0,9602.83,5586.44,0.05,480.14,0,10082.97
2023-05-16,2023,2,5,East,Consumer,Online,Training,Bootcamp,T-2249,1,13426.38,0.15,11412.43,5124.13,0.05,570.62,0,11983.05
2023-05-16,2023,2,5,South,Consumer,Partner,Software Subscription,Alpha SaaS,SS-2703,4,9635.76,0.0,38543.04,17567.35,0.12,4625.16,0,43168.2
2023-05-16,2023,2,5,West,SMB,Online,Software Subscription,Gamma Suite,SS-9232,1,11155.66,0.0,11155.66,5670.56,0.18,2008.02,0,13163.68
2023-05-16,2023,2,5,South,Enterprise,Retail,Professional Services,Onboarding,PS-8132,1,42242.21,0.0,42242.21,24751.55,0.18,7603.6,0,49845.81
2023-05-16,2023,2,5,North,Consumer,Online,Hardware,Delta Hub,H-5658,1,15117.43,0.0,15117.43,8966.08,0.0,0.0,0,15117.43
2023-05-16,2023,2,5,West,Consumer,Retail,Software Subscription,Gamma Suite,SS-5549,1,7753.67,0.0,7753.67,2670.04,0.0,0.0,0,7753.67
2023-05-16,2023,2,5,West,Consumer,Online,Hardware,Delta Hub,H-1034,3,18913.42,0.0,56740.26,21411.32,0.18,10213.25,0,66953.51
2023-05-16,2023,2,5,North,Consumer,Online,Professional Services,Integration,PS-5002,2,36591.33,0.0,73182.66,38147.22,0.05,3659.13,0,76841.8
2023-05-16,2023,2,5,West,SMB,Retail,Hardware,Zeta Box,H-2023,2,20924.3,0.05,39756.18,23953.68,0.05,1987.81,0,41743.98
2023-05-16,2023,2,5,North,SMB,Partner,Professional Services,Custom Dev,PS-7313,1,18600.03,0.05,17670.02,11663.12,0.0,0.0,0,17670.02
2023-05-16,2023,2,5,East,Enterprise,Partner,Training,Webinar Pack,T-3900,1,5613.49,0.0,5613.49,1685.89,0.0,0.0,0,5613.49
2023-05-17,2023,2,5,East,SMB,Online,Software Subscription,Gamma Suite,SS-3496,1,2991.49,0.0,2991.49,1971.65,0.18,538.47,0,3529.96
2023-05-17,2023,2,5,East,Consumer,Online,Professional Services,Custom Dev,PS-1324,2,33636.43,0.0,67272.87,31550.76,0.12,8072.74,0,75345.61
2023-05-17,2023,2,5,North,SMB,Partner,Hardware,Zeta Box,H-5364,1,8002.41,0.05,7602.29,2635.8,0.0,0.0,0,7602.29
2023-05-17,2023,2,5,East,SMB,Online,Software Subscription,Gamma Suite,SS-5897,1,5499.44,0.15,4674.52,2939.17,0.05,233.73,0,4908.25
2023-05-17,2023,2,5,South,SMB,Retail,Hardware,Delta Hub,H-6798,1,8768.03,0.1,7891.23,3968.44,0.05,394.56,0,8285.79
2023-05-17,2023,2,5,North,Consumer,Online,Hardware,Epsilon Sensor,H-5880,1,28173.26,0.15,23947.27,11735.88,0.18,4310.51,0,28257.78
2023-05-17,2023,2,5,West,Consumer,Retail,Hardware,Epsilon Sensor,H-8936,1,5153.89,0.15,4380.81,2505.32,0.12,525.7,0,4906.5
2023-05-17,2023,2,5,East,Enterprise,Online,Software Subscription,Gamma Suite,SS-4170,7,10027.28,0.05,66681.39,26473.36,0.18,12002.65,0,78684.04
2023-05-17,2023,2,5,East,Consumer,Retail,Hardware,Zeta Box,H-2750,3,16718.69,0.0,50156.08,21387.29,0.05,2507.8,0,52663.88
2023-05-17,2023,2,5,South,Consumer,Online,Training,Bootcamp,T-1514,6,6855.55,0.0,41133.32,21436.66,0.0,0.0,1,34277.76
2023-05-17,2023,2,5,South,Consumer,Retail,Software Subscription,Alpha SaaS,SS-4628,1,2005.45,0.15,1704.63,1059.94,0.12,204.56,0,1909.19
2023-05-18,2023,2,5,East,Consumer,Online,Hardware,Epsilon Sensor,H-5291,1,34740.51,0.0,34740.51,10624.61,0.18,6253.29,0,40993.81
2023-05-18,2023,2,5,West,Consumer,Online,Hardware,Zeta Box,H-7395,3,21131.88,0.1,57056.08,25239.12,0.05,2852.8,1,40890.19
2023-05-18,2023,2,5,West,Consumer,Online,Hardware,Zeta Box,H-4138,1,44149.92,0.0,44149.92,20873.96,0.0,0.0,0,44149.92
2023-05-18,2023,2,5,South,SMB,Online,Software Subscription,Beta Cloud,SS-3654,1,6144.45,0.0,6144.45,2894.6,0.0,0.0,0,6144.45
2023-05-18,2023,2,5,North,Consumer,Partner,Software Subscription,Gamma Suite,SS-1708,1,5933.95,0.05,5637.25,3536.81,0.12,676.47,0,6313.72
2023-05-18,2023,2,5,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-6639,1,8112.82,0.05,7707.18,4680.16,0.05,385.36,0,8092.54
2023-05-19,2023,2,5,North,SMB,Online,Software Subscription,Gamma Suite,SS-5831,1,6395.77,0.05,6075.98,2560.6,0.12,729.12,0,6805.1
2023-05-19,2023,2,5,South,SMB,Retail,Software Subscription,Alpha SaaS,SS-4797,1,7343.78,0.0,7343.78,3047.58,0.12,881.25,0,8225.03
2023-05-19,2023,2,5,North,SMB,Partner,Software Subscription,Gamma Suite,SS-5081,1,5943.86,0.0,5943.86,3992.6,0.18,1069.9,0,7013.76
2023-05-19,2023,2,5,East,Consumer,Partner,Hardware,Epsilon Sensor,H-5435,3,26823.11,0.0,80469.34,47070.23,0.12,9656.32,0,90125.66
2023-05-19,2023,2,5,North,SMB,Online,Hardware,Epsilon Sensor,H-3292,4,17505.11,0.0,70020.45,34709.24,0.0,0.0,0,70020.45
2023-05-19,2023,2,5,North,Enterprise,Online,Hardware,Epsilon Sensor,H-6054,6,15333.05,0.0,91998.33,55739.42,0.05,4599.92,0,96598.24
2023-05-19,2023,2,5,North,Consumer,Online,Professional Services,Custom Dev,PS-5846,3,31984.69,0.0,95954.08,55742.71,0.18,17271.73,0,113225.81
2023-05-19,2023,2,5,South,Enterprise,Online,Software Subscription,Beta Cloud,SS-9364,1,7343.16,0.0,7343.16,4769.66,0.0,0.0,0,7343.16
2023-05-19,2023,2,5,North,SMB,Partner,Training,Webinar Pack,T-1613,2,12463.15,0.1,22433.67,7343.14,0.05,1121.68,0,23555.35
2023-05-19,2023,2,5,South,Consumer,Retail,Software Subscription,Beta Cloud,SS-2025,1,5134.61,0.15,4364.42,1680.66,0.12,523.73,0,4888.15
2023-05-19,2023,2,5,South,SMB,Online,Software Subscription,Gamma Suite,SS-2759,1,5562.4,0.05,5284.28,2634.88,0.18,951.17,0,6235.46
2023-05-19,2023,2,5,South,Consumer,Retail,Hardware,Delta Hub,H-6085,3,37545.31,0.0,112635.92,73828.73,0.18,20274.46,0,132910.38
2023-05-19,2023,2,5,West,Consumer,Online,Hardware,Delta Hub,H-1605,1,26290.64,0.1,23661.58,7259.01,0.05,1183.08,0,24844.65
2023-05-20,2023,2,5,East,Consumer,Online,Software Subscription,Gamma Suite,SS-7710,2,8635.71,0.05,16407.85,6739.92,0.12,1968.94,0,18376.79
2023-05-20,2023,2,5,West,SMB,Retail,Hardware,Epsilon Sensor,H-8176,2,41433.55,0.05,78723.74,33964.36,0.12,9446.85,0,88170.59
2023-05-20,2023,2,5,North,Consumer,Online,Hardware,Delta Hub,H-3350,4,34807.7,0.15,118346.17,77975.64,0.0,0.0,0,118346.17
2023-05-20,2023,2,5,South,Consumer,Retail,Training,Webinar Pack,T-2342,2,8643.13,0.0,17286.26,11584.84,0.0,0.0,0,17286.26
2023-05-20,2023,2,5,West,Consumer,Online,Professional Services,Custom Dev,PS-7409,1,17475.71,0.0,17475.71,6710.11,0.12,2097.09,0,19572.8
2023-05-20,2023,2,5,West,Consumer,Online,Software Subscription,Beta Cloud,SS-9827,1,2797.86,0.0,2797.86,1665.16,0.05,139.89,0,2937.76
2023-05-20,2023,2,5,South,SMB,Online,Software Subscription,Beta Cloud,SS-7929,1,7852.01,0.15,6674.21,2838.09,0.0,0.0,0,6674.21
2023-05-20,2023,2,5,South,SMB,Retail,Hardware,Delta Hub,H-3073,1,5799.01,0.0,5799.01,3565.84,0.0,0.0,1,0.0
2023-05-20,2023,2,5,West,Consumer,Partner,Training,Webinar Pack,T-3202,2,11267.34,0.0,22534.69,11934.08,0.12,2704.16,0,25238.85
2023-05-20,2023,2,5,West,Enterprise,Retail,Software Subscription,Beta Cloud,SS-1999,1,10793.2,0.0,10793.2,7148.45,0.18,1942.78,0,12735.97
2023-05-20,2023,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-9350,2,9206.24,0.1,16571.24,5371.43,0.0,0.0,0,16571.24
2023-05-21,2023,2,5,South,Enterprise,Partner,Professional Services,Integration,PS-2480,2,31418.86,0.15,53412.07,23166.14,0.18,9614.17,0,63026.24
2023-05-21,2023,2,5,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-2659,1,5798.31,0.15,4928.56,1742.79,0.05,246.43,0,5174.99
2023-05-22,2023,2,5,North,Consumer,Online,Hardware,Zeta Box,H-7196,6,18724.62,0.0,112347.7,50678.3,0.12,13481.72,0,125829.43
2023-05-22,2023,2,5,West,SMB,Online,Professional Services,Custom Dev,PS-8566,2,54365.47,0.15,92421.3,61702.16,0.18,16635.83,0,109057.13
2023-05-22,2023,2,5,North,Consumer,Online,Software Subscription,Gamma Suite,SS-9959,1,2012.22,0.05,1911.61,894.4,0.18,344.09,0,2255.7
2023-05-22,2023,2,5,West,Enterprise,Online,Software Subscription,Beta Cloud,SS-8426,1,3160.59,0.0,3160.59,2119.58,0.18,568.91,0,3729.5
2023-05-22,2023,2,5,North,Consumer,Online,Professional Services,Custom Dev,PS-1058,1,35902.21,0.1,32311.99,16274.23,0.12,3877.44,0,36189.43
2023-05-23,2023,2,5,East,Consumer,Partner,Software Subscription,Beta Cloud,SS-9808,1,9486.17,0.0,9486.17,6216.35,0.0,0.0,0,9486.17
2023-05-23,2023,2,5,South,SMB,Online,Software Subscription,Alpha SaaS,SS-7287,1,10391.44,0.0,10391.44,3961.61,0.05,519.57,0,10911.01
2023-05-23,2023,2,5,East,Enterprise,Online,Software Subscription,Beta Cloud,SS-8261,1,8519.0,0.0,8519.0,3934.76,0.18,1533.42,0,10052.41
2023-05-23,2023,2,5,West,Consumer,Retail,Hardware,Zeta Box,H-2846,2,18964.26,0.05,36032.1,24780.35,0.05,1801.61,0,37833.71
2023-05-23,2023,2,5,South,Consumer,Retail,Training,Webinar Pack,T-2111,2,13574.92,0.1,24434.86,7671.08,0.12,2932.18,0,27367.04
2023-05-23,2023,2,5,North,Consumer,Online,Software Subscription,Gamma Suite,SS-9105,1,8894.67,0.0,8894.67,3631.6,0.05,444.73,0,9339.4
2023-05-23,2023,2,5,East,Consumer,Online,Hardware,Delta Hub,H-3366,1,16081.91,0.15,13669.63,8121.83,0.18,2460.53,0,16130.16
2023-05-23,2023,2,5,South,Consumer,Partner,Software Subscription,Alpha SaaS,SS-3907,1,5731.94,0.0,5731.94,2383.6,0.12,687.83,0,6419.78
2023-05-23,2023,2,5,East,SMB,Online,Software Subscription,Gamma Suite,SS-1845,6,2354.46,0.05,13420.42,5180.89,0.18,2415.68,1,13599.36
2023-05-23,2023,2,5,South,Consumer,Retail,Software Subscription,Alpha SaaS,SS-1575,1,2317.98,0.05,2202.08,1296.09,0.0,0.0,0,2202.08
2023-05-23,2023,2,5,North,Enterprise,Online,Software Subscription,Beta Cloud,SS-8795,2,8049.15,0.0,16098.3,10981.07,0.0,0.0,0,16098.3
2023-05-23,2023,2,5,South,SMB,Online,Professional Services,Onboarding,PS-8396,1,18618.08,0.1,16756.27,5303.4,0.18,3016.13,0,19772.4
2023-05-23,2023,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-6180,1,10701.39,0.0,10701.39,7485.81,0.0,0.0,0,10701.39
2023-05-23,2023,2,5,South,Enterprise,Online,Professional Services,Integration,PS-5207,1,59129.02,0.0,59129.02,35703.91,0.12,7095.48,0,66224.5
2023-05-24,2023,2,5,West,Consumer,Online,Software Subscription,Beta Cloud,SS-1252,2,3440.71,0.0,6881.41,2455.06,0.0,0.0,0,6881.41
2023-05-24,2023,2,5,South,SMB,Retail,Hardware,Delta Hub,H-7157,2,13329.77,0.0,26659.53,11365.56,0.05,1332.98,0,27992.51
2023-05-24,2023,2,5,South,Consumer,Online,Professional Services,Custom Dev,PS-1394,1,22058.12,0.15,18749.4,8317.91,0.12,2249.93,0,20999.33
2023-05-24,2023,2,5,North,Consumer,Online,Software Subscription,Gamma Suite,SS-2489,1,3707.3,0.15,3151.2,1305.27,0.18,567.22,0,3718.42
2023-05-24,2023,2,5,East,SMB,Partner,Hardware,Epsilon Sensor,H-3079,6,20174.77,0.1,108943.74,44415.68,0.18,19609.87,0,128553.62
2023-05-24,2023,2,5,South,Consumer,Retail,Hardware,Delta Hub,H-2794,3,24627.83,0.0,73883.48,35085.29,0.0,0.0,0,73883.48
2023-05-24,2023,2,5,East,SMB,Online,Professional Services,Onboarding,PS-7439,1,14648.59,0.0,14648.59,10134.76,0.12,1757.83,0,16406.42
2023-05-25,2023,2,5,South,Consumer,Partner,Software Subscription,Alpha SaaS,SS-2921,3,4240.01,0.0,12720.04,4569.21,0.0,0.0,0,12720.04
2023-05-25,2023,2,5,West,Consumer,Retail,Hardware,Zeta Box,H-3431,2,19371.18,0.0,38742.37,11653.37,0.0,0.0,1,19371.18
2023-05-25,2023,2,5,South,Consumer,Online,Professional Services,Integration,PS-8429,1,8251.12,0.1,7426.01,4509.42,0.0,0.0,0,7426.01
2023-05-25,2023,2,5,North,SMB,Online,Training,Bootcamp,T-7299,1,4673.81,0.15,3972.74,1977.58,0.18,715.09,0,4687.83
2023-05-25,2023,2,5,East,Consumer,Retail,Professional Services,Custom Dev,PS-1732,5,46118.87,0.0,230594.37,156140.31,0.18,41506.99,0,272101.35
2023-05-25,2023,2,5,North,Consumer,Online,Training,Certification Prep,T-9438,1,13519.3,0.15,11491.41,7285.7,0.18,2068.45,0,13559.86
2023-05-25,2023,2,5,North,Enterprise,Online,Hardware,Zeta Box,H-7051,1,18189.04,0.0,18189.04,6548.65,0.0,0.0,0,18189.04
2023-05-25,2023,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-4918,1,4777.34,0.1,4299.61,2334.19,0.12,515.95,0,4815.56
2023-05-25,2023,2,5,West,Consumer,Online,Software Subscription,Gamma Suite,SS-1879,1,2954.91,0.0,2954.91,1843.99,0.0,0.0,0,2954.91
2023-05-25,2023,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-1018,1,3492.92,0.1,3143.63,2058.75,0.18,565.85,0,3709.48
2023-05-25,2023,2,5,South,Consumer,Online,Training,Certification Prep,T-4156,5,6149.95,0.05,29212.27,8966.96,0.12,3505.47,0,32717.74
2023-05-25,2023,2,5,East,Enterprise,Online,Software Subscription,Gamma Suite,SS-6439,1,3071.83,0.0,3071.83,1887.7,0.12,368.62,0,3440.45
2023-05-26,2023,2,5,North,SMB,Partner,Software Subscription,Alpha SaaS,SS-1996,4,6646.48,0.0,26585.93,8547.72,0.05,1329.3,0,27915.23
2023-05-26,2023,2,5,South,Consumer,Online,Professional Services,Custom Dev,PS-3879,2,37525.51,0.15,63793.37,30039.42,0.12,7655.2,0,71448.57
2023-05-26,2023,2,5,North,Enterprise,Partner,Professional Services,Onboarding,PS-9155,1,24905.32,0.15,21169.52,14085.75,0.12,2540.34,0,23709.86
2023-05-26,2023,2,5,East,Enterprise,Online,Software Subscription,Alpha SaaS,SS-8205,3,6189.62,0.0,18568.86,6365.93,0.0,0.0,0,18568.86
2023-05-26,2023,2,5,North,Consumer,Retail,Hardware,Delta Hub,H-6064,3,10956.03,0.05,31224.69,10404.99,0.18,5620.44,0,36845.13
2023-05-26,2023,2,5,North,Consumer,Online,Hardware,Epsilon Sensor,H-4002,3,44474.63,0.15,113410.29,70733.54,0.12,13609.24,0,127019.53
2023-05-26,2023,2,5,West,Enterprise,Partner,Software Subscription,Alpha SaaS,SS-8240,5,10838.74,0.0,54193.71,33385.64,0.12,6503.24,0,60696.95
2023-05-27,2023,2,5,West,SMB,Online,Hardware,Epsilon Sensor,H-1246,1,43998.69,0.1,39598.82,20838.88,0.12,4751.86,0,44350.68
2023-05-27,2023,2,5,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-6033,3,9260.58,0.0,27781.75,10010.5,0.12,3333.81,0,31115.56
2023-05-27,2023,2,5,South,Consumer,Retail,Software Subscription,Beta Cloud,SS-5207,2,7748.32,0.0,15496.64,9614.3,0.0,0.0,0,15496.64
2023-05-27,2023,2,5,North,SMB,Online,Software Subscription,Gamma Suite,SS-2315,2,7311.96,0.0,14623.93,6181.38,0.12,1754.87,0,16378.8
2023-05-27,2023,2,5,West,Consumer,Partner,Professional Services,Custom Dev,PS-2061,2,49671.28,0.05,94375.43,43607.17,0.0,0.0,0,94375.43
2023-05-28,2023,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-6095,8,3960.73,0.0,31685.87,20446.13,0.0,0.0,0,31685.87
2023-05-28,2023,2,5,North,SMB,Partner,Software Subscription,Alpha SaaS,SS-9137,5,3422.78,0.0,17113.88,11893.83,0.05,855.69,0,17969.57
2023-05-28,2023,2,5,West,Consumer,Online,Hardware,Zeta Box,H-1810,1,37303.51,0.0,37303.51,24903.58,0.18,6714.63,0,44018.14
2023-05-28,2023,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-7798,1,2455.87,0.0,2455.87,1483.9,0.12,294.7,0,2750.58
2023-05-28,2023,2,5,East,SMB,Online,Hardware,Delta Hub,H-5667,1,30445.3,0.0,30445.3,20352.86,0.0,0.0,0,30445.3
2023-05-29,2023,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-1370,3,6725.48,0.05,19167.63,9756.98,0.0,0.0,0,19167.63
2023-05-29,2023,2,5,East,SMB,Online,Software Subscription,Alpha SaaS,SS-7807,2,3057.84,0.1,5504.11,2685.96,0.05,275.21,0,5779.31
2023-05-29,2023,2,5,North,SMB,Retail,Hardware,Epsilon Sensor,H-5117,1,35995.76,0.0,35995.76,11379.24,0.18,6479.24,0,42474.99
2023-05-29,2023,2,5,North,Enterprise,Online,Software Subscription,Alpha SaaS,SS-9995,1,5663.36,0.0,5663.36,2083.48,0.12,679.6,0,6342.97
2023-05-29,2023,2,5,South,SMB,Online,Professional Services,Onboarding,PS-3658,1,38424.17,0.05,36502.96,19747.59,0.18,6570.53,0,43073.49
2023-05-29,2023,2,5,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-6841,1,2662.93,0.0,2662.93,1541.29,0.05,133.15,0,2796.08
2023-05-29,2023,2,5,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-7363,1,2727.0,0.0,2727.0,1886.24,0.12,327.24,0,3054.24
2023-05-29,2023,2,5,North,SMB,Retail,Hardware,Zeta Box,H-9817,2,28115.49,0.1,50607.89,16517.57,0.0,0.0,1,25303.94
2023-05-30,2023,2,5,West,SMB,Retail,Professional Services,Onboarding,PS-6183,2,13248.57,0.05,25172.28,12347.22,0.12,3020.67,0,28192.95
2023-05-30,2023,2,5,East,Enterprise,Retail,Software Subscription,Alpha SaaS,SS-4786,1,8677.47,0.1,7809.72,2626.3,0.0,0.0,0,7809.72
2023-05-30,2023,2,5,West,Enterprise,Online,Hardware,Epsilon Sensor,H-3547,1,37810.52,0.0,37810.52,16183.77,0.05,1890.53,0,39701.04
2023-05-30,2023,2,5,South,SMB,Partner,Software Subscription,Alpha SaaS,SS-8357,1,11076.07,0.0,11076.07,6712.44,0.18,1993.69,0,13069.77
2023-05-30,2023,2,5,South,Consumer,Online,Training,Bootcamp,T-8567,1,5491.08,0.0,5491.08,2603.06,0.12,658.93,0,6150.01
2023-05-30,2023,2,5,South,Consumer,Online,Software Subscription,Beta Cloud,SS-2667,2,2273.16,0.0,4546.33,2062.71,0.12,545.56,0,5091.89
2023-05-30,2023,2,5,South,Enterprise,Retail,Hardware,Zeta Box,H-2002,9,24467.04,0.0,220203.35,134440.02,0.18,39636.6,0,259839.96
2023-05-30,2023,2,5,North,Consumer,Retail,Professional Services,Custom Dev,PS-3966,1,16983.43,0.05,16134.26,9262.69,0.18,2904.17,0,19038.43
2023-05-30,2023,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-8351,1,6166.19,0.05,5857.88,3358.19,0.05,292.89,0,6150.78
2023-05-30,2023,2,5,North,SMB,Online,Software Subscription,Gamma Suite,SS-9986,3,11668.95,0.1,31506.17,11031.95,0.18,5671.11,0,37177.28
2023-05-30,2023,2,5,West,SMB,Online,Hardware,Delta Hub,H-5313,1,42445.06,0.0,42445.06,15727.85,0.12,5093.41,0,47538.47
2023-05-30,2023,2,5,East,Consumer,Online,Software Subscription,Gamma Suite,SS-3372,1,6742.65,0.0,6742.65,3630.73,0.18,1213.68,0,7956.33
2023-05-30,2023,2,5,North,Consumer,Online,Hardware,Epsilon Sensor,H-7741,2,34469.82,0.05,65492.65,38265.52,0.12,7859.12,0,73351.77
2023-05-30,2023,2,5,South,Consumer,Retail,Software Subscription,Gamma Suite,SS-5254,1,3471.63,0.0,3471.63,1673.94,0.05,173.58,0,3645.21
2023-05-30,2023,2,5,East,Consumer,Retail,Hardware,Delta Hub,H-2228,1,38205.29,0.1,34384.76,11975.42,0.18,6189.26,0,40574.02
2023-05-31,2023,2,5,North,SMB,Online,Professional Services,Integration,PS-2868,1,29015.71,0.0,29015.71,13054.71,0.0,0.0,0,29015.71
2023-05-31,2023,2,5,West,Consumer,Online,Professional Services,Onboarding,PS-1484,1,59734.89,0.1,53761.4,16427.64,0.12,6451.37,0,60212.77
2023-05-31,2023,2,5,South,Consumer,Online,Software Subscription,Alpha SaaS,SS-2170,2,6505.77,0.0,13011.54,5985.63,0.05,650.58,0,13662.12
2023-05-31,2023,2,5,East,Enterprise,Retail,Training,Webinar Pack,T-4248,1,4926.37,0.0,4926.37,2220.29,0.05,246.32,0,5172.69
2023-05-31,2023,2,5,West,Consumer,Online,Professional Services,Integration,PS-4959,2,19559.2,0.15,33250.65,15264.69,0.12,3990.08,0,37240.73
2023-05-31,2023,2,5,North,Consumer,Retail,Professional Services,Custom Dev,PS-6325,1,46384.33,0.05,44065.11,25570.35,0.18,7931.72,0,51996.83
2023-05-31,2023,2,5,West,Consumer,Online,Professional Services,Onboarding,PS-6702,6,48165.01,0.0,288990.08,101197.23,0.18,52018.21,0,341008.29
2023-05-31,2023,2,5,South,SMB,Retail,Hardware,Delta Hub,H-5976,1,13216.36,0.15,11233.91,6005.13,0.0,0.0,0,11233.91
2023-05-31,2023,2,5,North,Enterprise,Online,Professional Services,Integration,PS-9112,1,52017.35,0.0,52017.35,26958.31,0.0,0.0,0,52017.35
2023-05-31,2023,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-7085,1,9766.3,0.0,9766.3,4021.73,0.0,0.0,0,9766.3
2023-06-01,2023,2,6,North,Consumer,Partner,Software Subscription,Alpha SaaS,SS-1107,11,11574.04,0.0,127314.49,84326.41,0.12,15277.74,0,142592.23
2023-06-01,2023,2,6,West,Consumer,Partner,Software Subscription,Beta Cloud,SS-5647,1,5285.61,0.05,5021.33,2673.14,0.12,602.56,0,5623.89
2023-06-01,2023,2,6,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-5825,1,10498.02,0.0,10498.02,6558.51,0.0,0.0,0,10498.02
2023-06-01,2023,2,6,East,Consumer,Retail,Software Subscription,Beta Cloud,SS-5427,2,2904.66,0.1,5228.39,2390.05,0.05,261.42,0,5489.8
2023-06-01,2023,2,6,North,Consumer,Online,Software Subscription,Beta Cloud,SS-8533,4,5089.9,0.05,19341.62,7212.51,0.12,2320.99,0,21662.61
2023-06-01,2023,2,6,East,Enterprise,Online,Training,Bootcamp,T-3169,1,2848.31,0.0,2848.31,1118.95,0.18,512.7,0,3361.0
2023-06-01,2023,2,6,South,Enterprise,Online,Software Subscription,Gamma Suite,SS-7531,1,4518.75,0.1,4066.87,1912.61,0.18,732.04,0,4798.91
